school_name,hensachi,school_type,gender,gakka,location,prefecture,prefecture_ja
四街道北高校,42,県立,共学,普通,四街道市,chiba,千葉県
多古高校,42,県立,共学,園芸,香取郡多古町,chiba,千葉県
大網高校,42,県立,共学,普通,大網白里市,chiba,千葉県
流山南高校,42,県立,共学,普通,流山市,chiba,千葉県
市原緑高校,41,県立,共学,普通,市原市,chiba,千葉県
松戸向陽高校,41,県立,共学,普通,松戸市,chiba,千葉県
成田西陵高校,41,県立,共学,園芸,成田市,chiba,千葉県
成田西陵高校,41,県立,共学,情報処理,成田市,chiba,千葉県
成田西陵高校,41,県立,共学,食品科学,成田市,chiba,千葉県
成田西陵高校,41,県立,共学,土木造園,成田市,chiba,千葉県
銚子商業高校,41,県立,共学,海洋,銚子市,chiba,千葉県
浦安高校,40,県立,共学,普通,浦安市,chiba,千葉県
下総高校,40,県立,共学,自動車,成田市,chiba,千葉県
下総高校,40,県立,共学,情報処理,成田市,chiba,千葉県
我孫子東高校,40,県立,共学,普通,我孫子市,chiba,千葉県
館山総合高校,40,県立,共学,海洋,館山市,chiba,千葉県
君津青葉高校,40,県立,共学,総合,君津市,chiba,千葉県
市原高校,40,県立,共学,普通,市原市,chiba,千葉県
沼南高校,40,県立,共学,普通,柏市,chiba,千葉県
清水高校,40,県立,共学,環境化学|機械|電気,野田市,chiba,千葉県
清水高校,40,県立,共学,食品科学,野田市,chiba,千葉県
泉高校,40,県立,共学,普通,千葉市若葉区,chiba,千葉県
船橋豊富高校,40,県立,共学,普通,船橋市,chiba,千葉県
八街高校,40,県立,共学,総合,八街市,chiba,千葉県
流山北高校,40,県立,共学,普通,流山市,chiba,千葉県
旭農業高校,39,県立,共学,園芸,旭市,chiba,千葉県
旭農業高校,39,県立,共学,食品科学,旭市,chiba,千葉県
旭農業高校,39,県立,共学,畜産,旭市,chiba,千葉県
浦安南高校,39,県立,共学,普通,浦安市,chiba,千葉県
下総高校,39,県立,共学,園芸,成田市,chiba,千葉県
関宿高校,39,県立,共学,普通,野田市,chiba,千葉県
君津高校,39,県立,共学,園芸,君津市,chiba,千葉県
市原高校,39,県立,共学,園芸,市原市,chiba,千葉県
沼南高柳高校,39,県立,共学,普通,柏市,chiba,千葉県
船橋古和釜高校,39,県立,共学,普通,船橋市,chiba,千葉県
船橋法典高校,39,県立,共学,普通,船橋市,chiba,千葉県
大網高校,39,県立,共学,食品科学,大網白里市,chiba,千葉県
大網高校,39,県立,共学,生物工学,大網白里市,chiba,千葉県
大網高校,39,県立,共学,農業,大網白里市,chiba,千葉県
天羽高校,39,県立,共学,普通,富津市,chiba,千葉県
八千代西高校,39,県立,共学,普通,八千代市,chiba,千葉県
流山高校,39,県立,共学,園芸,流山市,chiba,千葉県
行徳高校,38,県立,共学,普通,市川市,chiba,千葉県
上総高校,40,県立,共学,普通,君津市,chiba,千葉県
上総高校,39,県立,共学,園芸,君津市,chiba,千葉県
鶴舞桜が丘高校,39,県立,共学,食とみどり,市原市,chiba,千葉県
鶴舞桜が丘高校,39,県立,共学,総合ビジネス,市原市,chiba,千葉県
国立高校,74,都立,共学,普通,国立市,tokyo,東京都
八王子東高校,74,都立,共学,普通,八王子市,tokyo,東京都
西高校,73,都立,共学,普通,杉並区,tokyo,東京都
日比谷高校,73,都立,共学,普通,千代田区,tokyo,東京都
戸山高校,72,都立,共学,普通,新宿区,tokyo,東京都
立川高校,72,都立,共学,創造理数,立川市,tokyo,東京都
青山高校,71,都立,共学,普通,渋谷区,tokyo,東京都
立川高校,71,都立,共学,普通,立川市,tokyo,東京都
小山台高校,69,都立,共学,普通,品川区,tokyo,東京都
駒場高校,68,都立,共学,普通,目黒区,tokyo,東京都
新宿高校,68,都立,共学,普通,新宿区,tokyo,東京都
都立国際高校,68,都立,共学,国際,目黒区,tokyo,東京都
国分寺高校,67,都立,共学,普通,国分寺市,tokyo,東京都
竹早高校,67,都立,共学,普通,文京区,tokyo,東京都
三田高校,66,都立,共学,普通,港区,tokyo,東京都
武蔵野北高校,66,都立,共学,普通,武蔵野市,tokyo,東京都
小松川高校,65,都立,共学,普通,江戸川区,tokyo,東京都
町田高校,65,都立,共学,普通,町田市,tokyo,東京都
小金井北高校,64,都立,共学,普通,小金井市,tokyo,東京都
日野台高校,64,都立,共学,普通,日野市,tokyo,東京都
調布北高校,63,都立,共学,普通,調布市,tokyo,東京都
豊多摩高校,63,都立,共学,普通,杉並区,tokyo,東京都
北園高校,63,都立,共学,普通,板橋区,tokyo,東京都
城東高校,62,都立,共学,普通,江東区,tokyo,東京都
産業技術高専荒川ＣＰ,61,都立,共学,ものづくり工学,品川区,tokyo,東京都
産業技術高専品川ＣＰ,61,都立,共学,ものづくり工学,荒川区,tokyo,東京都
多摩科学技術高校,61,都立,共学,科学技術,小金井市,tokyo,東京都
南平高校,61,都立,共学,普通,日野市,tokyo,東京都
井草高校,60,都立,共学,普通,練馬区,tokyo,東京都
駒場高校,60,都立,共学,保健体育,目黒区,tokyo,東京都
狛江高校,60,都立,共学,普通,狛江市,tokyo,東京都
昭和高校,60,都立,共学,普通,昭島市,tokyo,東京都
上野高校,60,都立,共学,普通,台東区,tokyo,東京都
文京高校,60,都立,共学,普通,豊島区,tokyo,東京都
墨田川高校,60,都立,共学,普通,墨田区,tokyo,東京都
小平高校,59,都立,共学,外国語,小平市,tokyo,東京都
小平高校,59,都立,共学,普通,小平市,tokyo,東京都
都立工芸高校,59,都立,共学,グラフィックアーツ,文京区,tokyo,東京都
都立工芸高校,59,都立,共学,デザイン,文京区,tokyo,東京都
目黒高校,59,都立,共学,普通,目黒区,tokyo,東京都
江戸川高校,58,都立,共学,普通,江戸川区,tokyo,東京都
神代高校,58,都立,共学,普通,調布市,tokyo,東京都
清瀬高校,58,都立,共学,普通,清瀬市,tokyo,東京都
雪谷高校,58,都立,共学,普通,大田区,tokyo,東京都
東大和南高校,58,都立,共学,普通,東大和市,tokyo,東京都
小平南高校,57,都立,共学,普通,小平市,tokyo,東京都
上水高校,57,都立,共学,普通,武蔵村山市,tokyo,東京都
深川高校,57,都立,共学,外国語,江東区,tokyo,東京都
深川高校,57,都立,共学,普通,江東区,tokyo,東京都
調布南高校,57,都立,共学,普通,調布市,tokyo,東京都
都立工芸高校,57,都立,共学,インテリア,文京区,tokyo,東京都
科学技術高校,56,都立,共学,科学技術,江東区,tokyo,東京都
広尾高校,56,都立,共学,普通,渋谷区,tokyo,東京都
晴海総合高校,56,都立,共学,総合,中央区,tokyo,東京都
石神井高校,56,都立,共学,普通,練馬区,tokyo,東京都
総合芸術高校,56,都立,共学,音楽,新宿区,tokyo,東京都
総合芸術高校,56,都立,共学,美術,新宿区,tokyo,東京都
総合芸術高校,56,都立,共学,舞台表現,新宿区,tokyo,東京都
田園調布高校,56,都立,共学,普通,大田区,tokyo,東京都
都立工芸高校,56,都立,共学,アートクラフト,文京区,tokyo,東京都
豊島高校,56,都立,共学,普通,豊島区,tokyo,東京都
翔陽高校,56,都立,共学,普通,八王子市,tokyo,東京都
杉並高校,55,都立,共学,普通,杉並区,tokyo,東京都
成瀬高校,55,都立,共学,普通,町田市,tokyo,東京都
都立工芸高校,55,都立,共学,マシンクラフト,文京区,tokyo,東京都
武蔵丘高校,55,都立,共学,普通,中野区,tokyo,東京都
芦花高校,54,都立,共学,普通,世田谷区,tokyo,東京都
向丘高校,54,都立,共学,普通,文京区,tokyo,東京都
江北高校,54,都立,共学,普通,足立区,tokyo,東京都
つばさ総合高校,53,都立,共学,総合,大田区,tokyo,東京都
東高校,53,都立,共学,普通,江東区,tokyo,東京都
東大和高校,53,都立,共学,普通,東大和市,tokyo,東京都
日野高校,53,都立,共学,普通,日野市,tokyo,東京都
富士森高校,53,都立,共学,普通,八王子市,tokyo,東京都
府中高校,53,都立,共学,普通,府中市,tokyo,東京都
保谷高校,53,都立,共学,普通,西東京市,tokyo,東京都
本所高校,52,都立,共学,普通,墨田区,tokyo,東京都
高島高校,51,都立,共学,普通,板橋区,tokyo,東京都
鷺宮高校,51,都立,共学,普通,中野区,tokyo,東京都
松が谷高校,51,都立,共学,外国語,八王子市,tokyo,東京都
松が谷高校,51,都立,共学,普通,八王子市,tokyo,東京都
青梅総合高校,51,都立,共学,総合,青梅市,tokyo,東京都
都立農業高校,51,都立,共学,食物,府中市,tokyo,東京都
東久留米総合高校,51,都立,共学,総合,東久留米市,tokyo,東京都
桜町高校,50,都立,共学,普通,世田谷区,tokyo,東京都
小岩高校,50,都立,共学,普通,江戸川区,tokyo,東京都
杉並総合高校,50,都立,共学,総合,杉並区,tokyo,東京都
飛鳥高校,50,都立,共学,普通,北区,tokyo,東京都
府中西高校,50,都立,共学,普通,府中市,tokyo,東京都
小川高校,49,都立,共学,普通,町田市,tokyo,東京都
松原高校,49,都立,共学,普通,世田谷区,tokyo,東京都
世田谷総合高校,49,都立,共学,総合,世田谷区,tokyo,東京都
田無高校,49,都立,共学,普通,西東京市,tokyo,東京都
八王子桑志高校,49,都立,共学,産業/クラフト,八王子市,tokyo,東京都
八王子桑志高校,49,都立,共学,産業/システム情報,八王子市,tokyo,東京都
八王子桑志高校,49,都立,共学,産業/デザイン,八王子市,tokyo,東京都
八王子桑志高校,49,都立,共学,産業/ビジネス情報,八王子市,tokyo,東京都
片倉高校,49,都立,共学,造形美術,八王子市,tokyo,東京都
片倉高校,49,都立,共学,普通,八王子市,tokyo,東京都
王子総合高校,48,都立,共学,総合,北区,tokyo,東京都
紅葉川高校,48,都立,共学,普通,江戸川区,tokyo,東京都
千早高校,48,都立,共学,ビジネスコミュニケーション,豊島区,tokyo,東京都
蔵前工業高校,48,都立,共学,電気,台東区,tokyo,東京都
大島海洋国際高校,48,都立,共学,海洋国際,大島町,tokyo,東京都
忍岡高校,48,都立,共学,普通,台東区,tokyo,東京都
板橋有徳高校,48,都立,共学,普通,板橋区,tokyo,東京都
福生高校,48,都立,共学,普通,福生市,tokyo,東京都
葛飾総合高校,47,都立,共学,総合,葛飾区,tokyo,東京都
久留米西高校,47,都立,共学,普通,東久留米市,tokyo,東京都
芝商業高校,47,都立,共学,ビジネス,港区,tokyo,東京都
若葉総合高校,47,都立,共学,総合,稲城市,tokyo,東京都
蔵前工業高校,47,都立,共学,機械,台東区,tokyo,東京都
蔵前工業高校,47,都立,共学,建築,台東区,tokyo,東京都
蔵前工業高校,47,都立,共学,設備工業,台東区,tokyo,東京都
足立高校,47,都立,共学,普通,足立区,tokyo,東京都
竹台高校,47,都立,共学,普通,荒川区,tokyo,東京都
町田総合高校,47,都立,共学,総合,町田市,tokyo,東京都
都立園芸高校,47,都立,共学,動物,世田谷区,tokyo,東京都
忍岡高校,47,都立,共学,生活科学,台東区,tokyo,東京都
府中東高校,47,都立,共学,普通,府中市,tokyo,東京都
葛飾野高校,46,都立,共学,普通,葛飾区,tokyo,東京都
小平西高校,46,都立,共学,普通,小平市,tokyo,東京都
総合工科高校,46,都立,共学,電気・情報デザイン,世田谷区,tokyo,東京都
足立西高校,46,都立,共学,普通,足立区,tokyo,東京都
大崎高校,46,都立,共学,普通,品川区,tokyo,東京都
第五商業高校,46,都立,共学,ビジネス,国立市,tokyo,東京都
都立園芸高校,46,都立,共学,食品,世田谷区,tokyo,東京都
都立農業高校,46,都立,共学,服飾,府中市,tokyo,東京都
八王子北高校,46,都立,共学,普通,八王子市,tokyo,東京都
美原高校,46,都立,共学,普通,大田区,tokyo,東京都
瑞穂農芸高校,45,都立,共学,畜産科学,西多摩郡瑞穂町,tokyo,東京都
総合工科高校,45,都立,共学,機械・自動車,世田谷区,tokyo,東京都
総合工科高校,45,都立,共学,建築・都市工学,世田谷区,tokyo,東京都
足立新田高校,45,都立,共学,普通,足立区,tokyo,東京都
大泉桜高校,45,都立,共学,普通,練馬区,tokyo,東京都
第一商業高校,45,都立,共学,ビジネス,渋谷区,tokyo,東京都
都立農業高校,45,都立,共学,食品科学,府中市,tokyo,東京都
都立農芸高校,45,都立,共学,食品科学,杉並区,tokyo,東京都
武蔵村山高校,45,都立,共学,普通,武蔵村山市,tokyo,東京都
永山高校,44,都立,共学,普通,多摩市,tokyo,東京都
光丘高校,44,都立,共学,普通,練馬区,tokyo,東京都
山崎高校,44,都立,共学,普通,町田市,tokyo,東京都
篠崎高校,44,都立,共学,普通,江戸川区,tokyo,東京都
都立農芸高校,44,都立,共学,園芸科学,杉並区,tokyo,東京都
都立農芸高校,44,都立,共学,緑地環境,杉並区,tokyo,東京都
都立農産高校,44,都立,共学,食品,葛飾区,tokyo,東京都
東村山西高校,44,都立,共学,普通,東村山市,tokyo,東京都
日本橋高校,44,都立,共学,普通,墨田区,tokyo,東京都
板橋高校,44,都立,共学,普通,板橋区,tokyo,東京都
羽村高校,43,都立,共学,普通,羽村市,tokyo,東京都
江東商業高校,43,都立,共学,ビジネス,江東区,tokyo,東京都
瑞穂農芸高校,43,都立,共学,食品,西多摩郡瑞穂町,tokyo,東京都
瑞穂農芸高校,43,都立,共学,生活デザイン,西多摩郡瑞穂町,tokyo,東京都
赤羽北桜高校,43,都立,共学,調理,北区,tokyo,東京都
赤羽北桜高校,43,都立,共学,保育・栄養,北区,tokyo,東京都
千歳丘高校,43,都立,共学,普通,世田谷区,tokyo,東京都
田柄高校,43,都立,共学,普通,練馬区,tokyo,東京都
都立園芸高校,43,都立,共学,園芸,世田谷区,tokyo,東京都
都立農業高校,43,都立,共学,都市園芸,府中市,tokyo,東京都
都立農業高校,43,都立,共学,緑地計画,府中市,tokyo,東京都
都立農産高校,43,都立,共学,園芸デザイン,葛飾区,tokyo,東京都
拝島高校,43,都立,共学,普通,昭島市,tokyo,東京都
八潮高校,43,都立,共学,普通,品川区,tokyo,東京都
府中工業高校,43,都立,共学,情報技術,府中市,tokyo,東京都
淵江高校,43,都立,共学,普通,足立区,tokyo,東京都
練馬高校,43,都立,共学,普通,練馬区,tokyo,東京都
葛飾商業高校,42,都立,共学,ビジネス,葛飾区,tokyo,東京都
大田桜台高校,42,都立,共学,ビジネスコミュニケーション,大田区,tokyo,東京都
第三商業高校,42,都立,共学,ビジネス,江東区,tokyo,東京都
町田工業高校,42,都立,共学,総合情報,町田市,tokyo,東京都
東村山高校,42,都立,共学,普通,東村山市,tokyo,東京都
府中工業高校,42,都立,共学,機械,府中市,tokyo,東京都
府中工業高校,42,都立,共学,工業技術,府中市,tokyo,東京都
墨田工業高校,42,都立,共学,機械,江東区,tokyo,東京都
墨田工業高校,42,都立,共学,建築,江東区,tokyo,東京都
墨田工業高校,42,都立,共学,自動車,江東区,tokyo,東京都
墨田工業高校,42,都立,共学,電気,江東区,tokyo,東京都
野津田高校,42,都立,共学,普通,町田市,tokyo,東京都
