school_name,hensachi,school_type,gender,gakka,location,prefecture,prefecture_ja,area_code,daynight_ratio
日進高校,39,県立,共学,普通,日進市,aichi,愛知県,23230,96.10466
半田農業高校,39,県立,共学,施設園芸,半田市,aichi,愛知県,23205,99.66726
半田農業高校,39,県立,共学,農業科学,半田市,aichi,愛知県,23205,99.66726
半田農業高校,39,県立,共学,食品科学,半田市,aichi,愛知県,23205,99.66726
半田農業高校,39,県立,共学,生活科学,半田市,aichi,愛知県,23205,99.66726
宝陵高校,39,県立,共学,福祉,豊川市,aichi,愛知県,23207,94.36186
渥美農業高校,38,県立,共学,生活科学,田原市,aichi,愛知県,23231,109.15592
渥美農業高校,38,県立,共学,農業|施設園芸,田原市,aichi,愛知県,23231,109.15592
一色高校,38,県立,共学,生活デザイン,西尾市,aichi,愛知県,23213,96.06108
三谷水産高校,38,県立,共学,海洋科学,蒲郡市,aichi,愛知県,23214,93.53268
三谷水産高校,38,県立,共学,海洋資源,蒲郡市,aichi,愛知県,23214,93.53268
三谷水産高校,38,県立,共学,情報通信,蒲郡市,aichi,愛知県,23214,93.53268
三谷水産高校,38,県立,共学,水産食品,蒲郡市,aichi,愛知県,23214,93.53268
新城有教館高校作手校舎,37,県立,共学,人と自然,新城市,aichi,愛知県,23221,96.51624
新城有教館高校,37,県立,共学,総合（文理系）,新城市,aichi,愛知県,23221,96.51624
田口高校,36,県立,共学,林業,北設楽郡設楽町,aichi,愛知県,,
新城東高校,53,県立,共学,普通,新城市,aichi,愛知県,23221,96.51624
愛知工業高校,44,県立,共学,デザイン,名古屋市北区,aichi,愛知県,23103,90.0574
愛知工業高校,44,県立,共学,化学工業,名古屋市北区,aichi,愛知県,23103,90.0574
愛知工業高校,44,県立,共学,建設,名古屋市北区,aichi,愛知県,23103,90.0574
愛知工業高校,44,県立,共学,情報技術,名古屋市北区,aichi,愛知県,23103,90.0574
愛知工業高校,44,県立,共学,電気,名古屋市北区,aichi,愛知県,23103,90.0574
愛知工業高校,44,県立,共学,電子機械,名古屋市北区,aichi,愛知県,23103,90.0574
新城高校,42,県立,共学,ビジネス創造,新城市,aichi,愛知県,23221,96.51624
尾西高校,41,県立,共学,普通,一宮市,aichi,愛知県,23203,86.38478
新城高校,38,県立,共学,園芸デザイン,新城市,aichi,愛知県,23221,96.51624
新城高校,38,県立,共学,食農サイエンス,新城市,aichi,愛知県,23221,96.51624
新城高校,38,県立,共学,生活創造,新城市,aichi,愛知県,23221,96.51624
四日市高校,72,県立,共学,国際科学,四日市市,mie,三重県,24202,103.60253
伊勢高校,69,県立,共学,国際科学,伊勢市,mie,三重県,24203,100.11031
四日市高校,69,県立,共学,普通,四日市市,mie,三重県,24202,103.60253
津西高校,68,県立,共学,国際科学,津市,mie,三重県,24201,103.1595
桑名高校,67,県立,共学,理数,桑名市,mie,三重県,24205,92.47343
四日市南高校,67,県立,共学,数理科学,四日市市,mie,三重県,24202,103.60253
上野高校,67,県立,共学,理数,伊賀市,mie,三重県,24216,105.3488
津高校,67,県立,共学,普通,津市,mie,三重県,24201,103.1595
松阪高校,66,県立,共学,理数,松阪市,mie,三重県,24204,95.15449
伊勢高校,65,県立,共学,普通,伊勢市,mie,三重県,24203,100.11031
四日市南高校,64,県立,共学,普通,四日市市,mie,三重県,24202,103.60253
川越高校,64,県立,共学,国際文理,三重郡川越町,mie,三重県,,
神戸高校,63,県立,共学,理数,鈴鹿市,mie,三重県,24207,94.73226
桑名高校,62,県立,共学,普通,桑名市,mie,三重県,24205,92.47343
津西高校,61,県立,共学,普通,津市,mie,三重県,24201,103.1595
川越高校,60,県立,共学,普通,三重郡川越町,mie,三重県,,
松阪高校,59,県立,共学,普通,松阪市,mie,三重県,24204,95.15449
四日市西高校,58,県立,共学,数理情報,四日市市,mie,三重県,24202,103.60253
四日市西高校,58,県立,共学,比較文化・歴史,四日市市,mie,三重県,24202,103.60253
宇治山田高校,57,県立,共学,普通,伊勢市,mie,三重県,24203,100.11031
津東高校,57,県立,共学,普通,津市,mie,三重県,24201,103.1595
桑名高校,56,県立,共学,衛生看護,桑名市,mie,三重県,24205,92.47343
上野高校,56,県立,共学,普通,伊賀市,mie,三重県,24216,105.3488
神戸高校,56,県立,共学,普通,鈴鹿市,mie,三重県,24207,94.73226
名張青峰高校,56,県立,共学,文理探究,名張市,mie,三重県,24208,87.42687
尾鷲高校,55,県立,共学,普通/プログレッシブ,尾鷲市,mie,三重県,24209,103.37054
宇治山田商業高校,54,県立,共学,国際,伊勢市,mie,三重県,24203,100.11031
宇治山田商業高校,54,県立,共学,商業,伊勢市,mie,三重県,24203,100.11031
宇治山田商業高校,54,県立,共学,情報処理,伊勢市,mie,三重県,24203,100.11031
木本高校,53,県立,共学,普通,熊野市,mie,三重県,24212,101.98591
四日市工業高校,52,県立,共学,機械,四日市市,mie,三重県,24202,103.60253
四日市工業高校,52,県立,共学,建築,四日市市,mie,三重県,24202,103.60253
四日市工業高校,52,県立,共学,自動車,四日市市,mie,三重県,24202,103.60253
四日市工業高校,52,県立,共学,電気,四日市市,mie,三重県,24202,103.60253
四日市工業高校,52,県立,共学,電子機械,四日市市,mie,三重県,24202,103.60253
四日市工業高校,52,県立,共学,電子工学,四日市市,mie,三重県,24202,103.60253
四日市工業高校,52,県立,共学,物質工学,四日市市,mie,三重県,24202,103.60253
四日市西高校,52,県立,共学,普通,四日市市,mie,三重県,24202,103.60253
桑名西高校,51,県立,共学,普通,桑名市,mie,三重県,24205,92.47343
四日市商業高校,51,県立,共学,情報マネジメント,四日市市,mie,三重県,24202,103.60253
松阪工業高校,51,県立,共学,電気工学,松阪市,mie,三重県,24204,95.15449
松阪商業高校,50,県立,共学,国際ビジネス,松阪市,mie,三重県,24204,95.15449
木本高校,50,県立,共学,総合,熊野市,mie,三重県,24212,101.98591
いなべ総合学園高校,49,県立,共学,総合,いなべ市,mie,三重県,24214,108.49722
四日市農芸高校,49,県立,共学,生活文化,四日市市,mie,三重県,24202,103.60253
尾鷲高校,49,県立,共学,普通,尾鷲市,mie,三重県,24209,103.37054
名張青峰高校,49,県立,共学,普通(未来創造コース),名張市,mie,三重県,24208,87.42687
松阪商業高校,48,県立,共学,総合ビジネス,松阪市,mie,三重県,24204,95.15449
相可高校,48,県立,共学,普通,多気郡多気町,mie,三重県,,
津商業高校,48,県立,共学,情報システム,津市,mie,三重県,24201,103.1595
松阪工業高校,47,県立,共学,機械,松阪市,mie,三重県,24204,95.15449
相可高校,47,県立,共学,食物調理,多気郡多気町,mie,三重県,,
亀山高校,46,県立,共学,普通,亀山市,mie,三重県,24210,101.06857
四日市商業高校,46,県立,共学,商業,四日市市,mie,三重県,24202,103.60253
明野高校,46,県立,共学,生活教養,伊勢市,mie,三重県,24203,100.11031
桑名工業高校,45,県立,共学,機械・材料技術,桑名市,mie,三重県,24205,92.47343
桑名工業高校,45,県立,共学,電気・電子,桑名市,mie,三重県,24205,92.47343
四日市中央工業高校,45,県立,共学,化学工学,四日市市,mie,三重県,24202,103.60253
四日市中央工業高校,45,県立,共学,機械,四日市市,mie,三重県,24202,103.60253
四日市中央工業高校,45,県立,共学,設備システム,四日市市,mie,三重県,24202,103.60253
四日市中央工業高校,45,県立,共学,電気,四日市市,mie,三重県,24202,103.60253
四日市中央工業高校,45,県立,共学,都市工学,四日市市,mie,三重県,24202,103.60253
松阪工業高校,45,県立,共学,工業化学,松阪市,mie,三重県,24204,95.15449
松阪工業高校,45,県立,共学,自動車,松阪市,mie,三重県,24204,95.15449
松阪工業高校,45,県立,共学,繊維デザイン,松阪市,mie,三重県,24204,95.15449
相可高校,45,県立,共学,環境創造,多気郡多気町,mie,三重県,,
相可高校,45,県立,共学,生産経済,多気郡多気町,mie,三重県,,
津工業高校,45,県立,共学,電子,津市,mie,三重県,24201,103.1595
津商業高校,45,県立,共学,ビジネス,津市,mie,三重県,24201,103.1595
伊勢工業高校,44,県立,共学,機械,伊勢市,mie,三重県,24203,100.11031
伊勢工業高校,44,県立,共学,建築,伊勢市,mie,三重県,24203,100.11031
伊勢工業高校,44,県立,共学,電気,伊勢市,mie,三重県,24203,100.11031
津工業高校,44,県立,共学,機械,津市,mie,三重県,24201,103.1595
津工業高校,44,県立,共学,建設工学,津市,mie,三重県,24201,103.1595
津工業高校,44,県立,共学,電気,津市,mie,三重県,24201,103.1595
飯野高校,44,県立,共学,応用デザイン,鈴鹿市,mie,三重県,24207,94.73226
久居高校,43,県立,共学,普通,津市,mie,三重県,24201,103.1595
久居農林高校,43,県立,共学,環境情報,津市,mie,三重県,24201,103.1595
久居農林高校,43,県立,共学,環境土木,津市,mie,三重県,24201,103.1595
久居農林高校,43,県立,共学,生活デザイン,津市,mie,三重県,24201,103.1595
久居農林高校,43,県立,共学,生物資源,津市,mie,三重県,24201,103.1595
久居農林高校,43,県立,共学,生物生産,津市,mie,三重県,24201,103.1595
四日市農芸高校,43,県立,共学,環境造園,四日市市,mie,三重県,24202,103.60253
四日市農芸高校,43,県立,共学,食品科学,四日市市,mie,三重県,24202,103.60253
四日市農芸高校,43,県立,共学,農業科学,四日市,mie,三重県,,
白子高校,43,県立,共学,普通,鈴鹿市,mie,三重県,24207,94.73226
名張高校,43,県立,共学,総合,名張市,mie,三重県,24208,87.42687
明野高校,43,県立,共学,福祉,伊勢市,mie,三重県,24203,100.11031
亀山高校,42,県立,共学,システムメディア,亀山市,mie,三重県,24210,101.06857
志摩高校,42,県立,共学,普通,志摩市,mie,三重県,24215,92.78322
白子高校,42,県立,共学,文化教養(吹奏楽),鈴鹿市,mie,三重県,24207,94.73226
飯野高校,42,県立,共学,英語コミュニケーション,鈴鹿市,mie,三重県,24207,94.73226
稲生高校,41,県立,共学,普通,鈴鹿市,mie,三重県,24207,94.73226
亀山高校,41,県立,共学,総合生活,亀山市,mie,三重県,24210,101.06857
四日市四郷高校,41,県立,共学,普通,四日市市,mie,三重県,24202,103.60253
伊賀白鳳高校,40,県立,共学,ヒューマンサービス,伊賀市,mie,三重県,24216,105.3488
伊賀白鳳高校,40,県立,共学,フードシステム,伊賀市,mie,三重県,24216,105.3488
伊賀白鳳高校,40,県立,共学,機械,伊賀市,mie,三重県,24216,105.3488
伊賀白鳳高校,40,県立,共学,経営,伊賀市,mie,三重県,24216,105.3488
伊賀白鳳高校,40,県立,共学,建築デザイン,伊賀市,mie,三重県,24216,105.3488
伊賀白鳳高校,40,県立,共学,生物資源,伊賀市,mie,三重県,24216,105.3488
伊賀白鳳高校,40,県立,共学,電子機械,伊賀市,mie,三重県,24216,105.3488
四日市四郷高校,40,県立,共学,スポーツ科学,四日市市,mie,三重県,24202,103.60253
鳥羽高校,40,県立,共学,総合,鳥羽市,mie,三重県,24211,106.11374
白子高校,40,県立,共学,生活創造,鈴鹿市,mie,三重県,24207,94.73226
明野高校,40,県立,共学,食品科学,伊勢市,mie,三重県,24203,100.11031
明野高校,40,県立,共学,生産科学,伊勢市,mie,三重県,24203,100.11031
昴学園高校,40,県立,共学,総合,多気郡大台町,mie,三重県,,
あけぼの学園高校,39,県立,共学,総合,伊賀市,mie,三重県,24216,105.3488
桑名北高校,39,県立,共学,普通,桑名市,mie,三重県,24205,92.47343
飯南高校,39,県立,共学,総合,松阪市,mie,三重県,24204,95.15449
稲生高校,38,県立,共学,体育,鈴鹿市,mie,三重県,24207,94.73226
紀南高校,38,県立,共学,普通,南牟婁郡御浜町,mie,三重県,,
菰野高校,38,県立,共学,普通,三重郡菰野町,mie,三重県,,
朝明高校,38,県立,共学,ふくし,四日市市,mie,三重県,24202,103.60253
朝明高校,38,県立,共学,普通,四日市市,mie,三重県,24202,103.60253
南伊勢高校度会校舎,38,県立,共学,普通,度会郡度会町,mie,三重県,,
南伊勢高校南勢校舎,38,県立,共学,普通,度会郡南伊勢町,mie,三重県,,
尾鷲高校,38,県立,共学,システム工学,尾鷲市,mie,三重県,24209,103.37054
尾鷲高校,38,県立,共学,情報ビジネス,尾鷲市,mie,三重県,24209,103.37054
三重県立水産高校,37,県立,共学,海洋・機関,志摩市,mie,三重県,24215,92.78322
三重県立水産高校,37,県立,共学,水産資源,志摩市,mie,三重県,24215,92.78322
石薬師高校,37,県立,共学,普通,鈴鹿市,mie,三重県,24207,94.73226
白山高校,37,県立,共学,情報コミュニケーション,津市,mie,三重県,24201,103.1595
白山高校,37,県立,共学,普通,津市,mie,三重県,24201,103.1595
名張西高校,52,県立,共学,英語,名張市,mie,三重県,24208,87.42687
名張西高校,49,県立,共学,普通,名張市,mie,三重県,24208,87.42687
名張西高校,48,県立,共学,情報,名張市,mie,三重県,24208,87.42687
名張桔梗丘高校,44,県立,共学,普通,名張市,mie,三重県,24208,87.42687
膳所高校,76,県立,共学,理数,大津市,shiga,滋賀県,25201,91.07554
膳所高校,72,県立,共学,普通,大津市,shiga,滋賀県,25201,91.07554
守山高校,68,県立,共学,普通,守山市,shiga,滋賀県,25207,90.58716
石山高校,68,県立,共学,普通,大津市,shiga,滋賀県,25201,91.07554
彦根東高校,68,県立,共学,普通,彦根市,shiga,滋賀県,25202,100.81809
米原高校,64,県立,共学,理数,米原市,shiga,滋賀県,25214,90.88045
東大津高校,63,県立,共学,普通,大津市,shiga,滋賀県,25201,91.07554
虎姫高校,62,県立,共学,普通,長浜市,shiga,滋賀県,25203,98.30616
八日市高校,62,県立,共学,普通,東近江市,shiga,滋賀県,25213,93.22123
草津東高校,61,県立,共学,普通,草津市,shiga,滋賀県,25206,107.07411
米原高校,61,県立,共学,普通,米原市,shiga,滋賀県,25214,90.88045
河瀬高校,56,県立,共学,普通,彦根市,shiga,滋賀県,25202,100.81809
水口東高校,56,県立,共学,普通,甲賀市,shiga,滋賀県,25209,99.13972
大津高校,56,県立,共学,普通,大津市,shiga,滋賀県,25201,91.07554
玉川高校,55,県立,共学,普通,草津市,shiga,滋賀県,25206,107.07411
石山高校,53,県立,共学,音楽,大津市,shiga,滋賀県,25201,91.07554
長浜北高校,53,県立,共学,普通,長浜市,shiga,滋賀県,25203,98.30616
八幡高校,53,県立,共学,普通,近江八幡市,shiga,滋賀県,25204,91.2436
高島高校,51,県立,共学,文理探究,高島市,shiga,滋賀県,25212,94.55472
草津東高校,51,県立,共学,体育,草津市,shiga,滋賀県,25206,107.07411
甲西高校,50,県立,共学,普通,湖南市,shiga,滋賀県,25211,97.63856
八幡商業高校,49,県立,共学,国際経済,近江八幡市,shiga,滋賀県,25204,91.2436
八幡商業高校,49,県立,共学,商業,近江八幡市,shiga,滋賀県,25204,91.2436
八幡商業高校,49,県立,共学,情報処理,近江八幡市,shiga,滋賀県,25204,91.2436
国際情報高校,48,県立,共学,総合,栗東市,shiga,滋賀県,25208,98.27713
大津高校,48,県立,共学,家庭科学,大津市,shiga,滋賀県,25201,91.07554
長浜北星高校,48,県立,共学,総合,長浜市,shiga,滋賀県,25203,98.30616
彦根翔西館高校,48,県立,共学,総合,彦根市,shiga,滋賀県,25202,100.81809
高島高校,47,県立,共学,普通,高島市,shiga,滋賀県,25212,94.55472
大津商業高校,46,県立,共学,情報システム,大津市,shiga,滋賀県,25201,91.07554
大津商業高校,46,県立,共学,総合ビジネス,大津市,shiga,滋賀県,25201,91.07554
伊吹高校,44,県立,共学,普通,米原市,shiga,滋賀県,25214,90.88045
